"","SUM_INDGAL","HUC_12","IWD_MGAL"
"3783",251853,20802060501,0.251853
"3784",179862,20802060502,0.179862
"3785",8148,20802060503,0.008148
"3786",280701,20802060504,0.280701
"3787",305052,20802060505,0.305052
"3788",96571,20802060506,0.096571
"3789",29783,20802060601,0.029783
"3790",119132,20802060602,0.119132
"3791",35105,20802060603,0.035105
"3792",7983,20802060604,0.007983
"3793",887,20802060605,0.000887
"3794",7096,20802060701,0.007096
"3795",73918,20802060702,0.073918
"3796",714,20802060703,0.000714
"3797",18476,20802060704,0.018476
"3798",883722,20802060801,0.883722
"3799",19948,20802060802,0.019948
"3800",714,20802060803,0.000714
"3801",79254,20802060901,0.079254
"3802",4352418,20802060902,4.352418
"3803",4974192,20802060903,4.974192
"3804",4352418,20802060904,4.352418
"3805",1866218,20802060905,1.866218
"3806",2553560,20802060906,2.55356
"3807",6666,20802070101,0.006666
"3808",15554,20802070103,0.015554
"3809",10625,20802070201,0.010625
"3810",47935,20802070205,0.047935
"3811",176399,20802070206,0.176399
"3812",11110,20802070301,0.01111
"3813",2222,20802070302,0.002222
"3814",2222,20802070303,0.002222
"3815",4444,20802070401,0.004444
"3816",77078,20802070402,0.077078
"3817",323,20802070403,0.000323
"3818",55136,20802070404,0.055136
"3819",82638,20802070405,0.082638
"3820",323,20802070406,0.000323
"3821",1470,20802070501,0.00147
"3822",646,20802070502,0.000646
"3823",2907,20802070503,0.002907
"3824",2907,20802070504,0.002907
"3825",31709,20802070601,0.031709
"3826",122960,20802070602,0.12296
"3827",135562,20802070603,0.135562
"3828",180196,20802070604,0.180196
"3829",882,20802070701,0.000882
"3830",1764,20802070702,0.001764
"3831",294,20802070704,0.000294
"3832",646,20802070705,0.000646
"3833",536712,20802070802,0.536712
"3834",178904,20802070803,0.178904
"3835",294,20802070804,0.000294
"3836",357808,20802070806,0.357808
"3837",3645096,20802070901,3.645096
"3838",5456572,20802070902,5.456572
"3839",1789040,20802070903,1.78904
"3840",5260337,20802070904,5.260337
"3841",32122312,20802071001,32.122312
"3842",13957346,20802071002,13.957346
"3843",14336,20802080101,0.014336
"3844",1249820,20802080102,1.24982
"3845",2489784,20802080103,2.489784
"3846",622670,20802080104,0.62267
"3847",49280,20802080105,0.04928
"3848",26880,20802080106,0.02688
"3849",36252,20802080201,0.036252
"3850",1272,20802080202,0.001272
"3851",259261,20802080203,0.259261
"3852",144909,20802080204,0.144909
"3853",262926,20802080205,0.262926
"3854",162107,20802080206,0.162107
"3855",27335,20802080301,0.027335
"3856",12441,20802080302,0.012441
"3857",54726,20802080303,0.054726
"3858",168581,30101010103,0.168581
"3859",505743,30101010104,0.505743
"3860",842905,30101010105,0.842905
"3861",1348648,30101010201,1.348648
"3862",4888849,30101010202,4.888849
"3863",296,30101010203,0.000296
"3864",10680,30101010301,0.01068
"3865",4054,30101010302,0.004054
"3866",20744,30101010401,0.020744
"3867",22413,30101010402,0.022413
"3868",577663,30101010403,0.577663
"3869",514788,30101010404,0.514788
"3870",10360,30101010405,0.01036
"3871",156387,30101010501,0.156387
"3872",161846,30101010502,0.161846
"3873",334360,30101010503,0.33436
"3874",509017,30101010504,0.509017
"3875",240265,30101010601,0.240265
"3876",321584,30101010602,0.321584
"3877",121352,30101010603,0.121352
"3878",427402,30101010701,0.427402
"3879",468928,30101010702,0.468928
"3880",382498,30101010703,0.382498
"3881",765299,30101010704,0.765299
"3882",22385,30101010705,0.022385
"3883",196228,30101010801,0.196228
"3884",801433,30101010802,0.801433
"3885",206862,30101010803,0.206862
"3886",44770,30101010902,0.04477
"3887",22385,30101011001,0.022385
"3888",175848,30101011101,0.175848
"3889",175848,30101011102,0.175848
"3890",175848,30101011103,0.175848
"3891",293080,30101011104,0.29308
"3892",937856,30101011201,0.937856
"3893",14384,30101011203,0.014384
"3894",58616,30101011302,0.058616
"3895",36769,30101011303,0.036769
"3896",67155,30101011304,0.067155
"3897",258912,30101011305,0.258912
"3898",175848,30101011401,0.175848
"3899",234464,30101011402,0.234464
"3900",1817096,30101011403,1.817096
"3901",468928,30101011404,0.468928
"3902",527544,30101011405,0.527544
"3903",1788656,30101011406,1.788656
"3904",468928,30101011501,0.468928
"3905",727840,30101011502,0.72784
"3906",43152,30101011503,0.043152
"3907",186992,30101011504,0.186992
"3908",115072,30101011505,0.115072
"3909",94305,30101020101,0.094305
"3910",143840,30101020102,0.14384
"3911",86304,30101020105,0.086304
"3912",6250,30101020201,0.00625
"3913",14384,30101020202,0.014384
"3914",129456,30101020203,0.129456
"3915",43152,30101020204,0.043152
"3916",86304,30101020205,0.086304
"3917",143840,30101020207,0.14384
"3918",625,30101020301,0.000625
"3919",1250,30101020302,0.00125
"3920",24373,30101020303,0.024373
"3921",32424,30101020304,0.032424
"3922",246,30101020401,0.000246
"3923",123,30101020402,0.000123
"3924",246,30101020405,0.000246
"3925",25032,30101020501,0.025032
"3926",67473,30101020502,0.067473
"3927",83497,30101020503,0.083497
"3928",177184,30101020504,0.177184
"3929",94921,30101020505,0.094921
"3930",3827,30101020506,0.003827
"3931",139859,30101020601,0.139859
"3932",492,30101020602,0.000492
"3933",123,30101020603,0.000123
"3934",19108,30101020604,0.019108
"3935",57044,30101020701,0.057044
"3936",660,30101020702,0.00066
"3937",220,30101020703,0.00022
"3938",220,30101020704,0.00022
"3939",9491,30101020802,0.009491
"3940",12788,30101020803,0.012788
"3941",28668,30101020804,0.028668
"3942",440,30101020805,0.00044
"3943",10445,30101020901,0.010445
"3944",220,30101020903,0.00022
"3945",770,30101020904,0.00077
"3946",41278,30101021001,0.041278
"3947",402671,30101021002,0.402671
"3948",110,30101021003,0.00011
"3949",34164,30101030101,0.034164
"3950",41559,30101030102,0.041559
"3951",11388,30101030103,0.011388
"3952",5694,30101030104,0.005694
"3953",55108,30101030105,0.055108
"3954",83965,30101030106,0.083965
"3955",18263,30101030107,0.018263
"3956",32050,30101030108,0.03205
"3957",38586,30101030109,0.038586
"3958",68023,30101030201,0.068023
"3959",71185,30101030202,0.071185
"3960",109574,30101030203,0.109574
"3961",70044,30101030204,0.070044
"3962",60043,30101030301,0.060043
"3963",22392,30101030302,0.022392
"3964",171280,30101030303,0.17128
"3965",33722,30101030304,0.033722
"3966",270873,30101030305,0.270873
"3967",292672,30101030306,0.292672
"3968",113880,30101030401,0.11388
"3969",17082,30101030402,0.017082
"3970",28470,30101030403,0.02847
"3971",154327,30101030404,0.154327
"3972",5694,30101030405,0.005694
"3973",55556,30101030406,0.055556
"3974",94722,30101030407,0.094722
"3975",109484,30101030408,0.109484
"3976",219976,30101030409,0.219976
"3977",78479,30101030501,0.078479
"3978",62075,30101030502,0.062075
"3979",74186,30101030503,0.074186
"3980",35284,30101030504,0.035284
"3981",309094,30101030505,0.309094
"3982",45552,30101030601,0.045552
"3983",34164,30101030602,0.034164
"3984",11388,30101030603,0.011388
"3985",98177,30101030604,0.098177
"3986",170705,30101030605,0.170705
"3987",22776,30101030606,0.022776
"3988",92518,30101030701,0.092518
"3989",236113,30101030702,0.236113
"3990",168604,30101030703,0.168604
"3991",1208816,30101030801,1.208816
"3992",138890,30101030802,0.13889
"3993",408118,30101030803,0.408118
"3994",41667,30101030804,0.041667
"3995",41667,30101030805,0.041667
"3996",152779,30101030806,0.152779
"3997",308563,30101030807,0.308563
"3998",106321,30101030901,0.106321
"3999",261904,30101030902,0.261904
"4000",67155,30101030903,0.067155
"4001",151168,30101030904,0.151168
"4002",27658,30101030905,0.027658
"4003",525852,30101030906,0.525852
"4004",22385,30101031001,0.022385
"4005",22385,30101031002,0.022385
"4006",283160,30101031003,0.28316
"4007",442915,30101031004,0.442915
"4008",626205,30101040101,0.626205
"4009",1379060,30101040102,1.37906
"4010",105376,30101040103,0.105376
"4011",62936,30101040104,0.062936
"4012",77394,30101040105,0.077394
"4013",15010,30101040106,0.01501
"4014",13609,30101040107,0.013609
"4015",10017,30101040108,0.010017
"4016",337631,30101040109,0.337631
"4017",3677,30101040201,0.003677
"4018",27897,30101040202,0.027897
"4019",17894,30101040203,0.017894
"4020",44770,30101040301,0.04477
"4021",22385,30101040302,0.022385
"4022",246,30101040303,0.000246
"4023",246,30101040304,0.000246
"4024",22385,30101040305,0.022385
"4025",369,30101040401,0.000369
"4026",861,30101040402,0.000861
"4027",1107,30101040403,0.001107
"4028",3813,30101040404,0.003813
"4029",20418,30101040502,0.020418
"4030",5205,30101040503,0.005205
"4031",19535,30101040504,0.019535
"4032",9005,30101040505,0.009005
"4033",6265,30101040506,0.006265
"4034",11529,30101040507,0.011529
"4035",12079,30101040601,0.012079
"4036",49029,30101040602,0.049029
"4037",10176,30101040603,0.010176
"4038",24813,30101040604,0.024813
"4039",123,30101040606,0.000123
"4040",123,30101040608,0.000123
"4041",11404,30101040701,0.011404
"4042",11133,30101040702,0.011133
"4043",550,30101040704,0.00055
"4044",44770,30101050101,0.04477
"4045",156695,30101050103,0.156695
"4046",313390,30101050104,0.31339
"4047",179080,30101050201,0.17908
"4048",111925,30101050202,0.111925
"4049",123,30101050205,0.000123
"4050",22385,30101050206,0.022385
"4051",67155,30101050301,0.067155
"4052",22385,30101050302,0.022385
"4053",246,30101050401,0.000246
"4054",123,30101050402,0.000123
"4055",738,30101050403,0.000738
"4056",660,30101060102,0.00066
"4057",2200,30101060202,0.0022
"4058",880,30101060203,0.00088
"4059",5210,30101060205,0.00521
"4060",2040,30101060301,0.00204
"4061",550,30101060302,0.00055
"4062",1020,30101060303,0.00102
"4063",185891,30101060304,0.185891
"4064",66076,30101060305,0.066076
"4065",655819,30101060401,0.655819
"4066",1187452,30101060402,1.187452
"4067",281053,30101060404,0.281053
"4068",2577980,30101070101,2.57798
"4069",5566956,30101070102,5.566956
"4070",1793497,30101070103,1.793497
"4071",1919640,30101070104,1.91964
"4072",767856,30101070105,0.767856
"4073",81044,30101070201,0.081044
"4074",41100,30101070202,0.0411
"4075",191964,30101070203,0.191964
"4076",191964,30101070204,0.191964
"4077",145409,30101070301,0.145409
"4078",1535712,30101070304,1.535712
"4079",5243794,30101070401,5.243794
"4080",15731382,30101070402,15.731382
"4081",5243794,30101070404,5.243794
"4082",36706558,30101070405,36.706558
"4083",54082,30101070501,0.054082
"4084",54082,30101070503,0.054082
"4085",7865691,30101070507,7.865691
"4086",7865691,30101070508,7.865691
"4087",20975176,30101070509,20.975176
"4088",23597073,30101070601,23.597073
"4089",2621897,30101070602,2.621897
"4090",10541670,30101070603,10.54167
"4091",216328,30101070702,0.216328
"4092",108164,30101070703,0.108164
"4093",324492,30101070704,0.324492
"4094",162246,30101070706,0.162246
"4095",270410,30101070801,0.27041
"4096",54082,30101070802,0.054082
"4097",811230,30101070804,0.81123
"4098",2319411,30101070901,2.319411
"4099",2915448,30101070902,2.915448
"4100",2342055,30101070903,2.342055
"4101",39454,30102010101,0.039454
"4102",123455,30102010103,0.123455
"4103",2058,30102010105,0.002058
"4104",588,30102010106,0.000588
"4105",50346,30102010201,0.050346
"4106",1470,30102010202,0.00147
"4107",1176,30102010204,0.001176
"4108",1665,30102010303,0.001665
"4109",62649,30102010304,0.062649
"4110",333,30102010402,0.000333
"4111",137392,30102010403,0.137392
"4112",714,30102010404,0.000714
"4113",333,30102010501,0.000333
"4114",333,30102010504,0.000333
"4115",714,30102010602,0.000714
"4116",1047,30102010603,0.001047
"4117",999,30102010701,0.000999
"4118",666,30102010702,0.000666
"4119",1047,30102010703,0.001047
"4120",2367,30102010801,0.002367
"4121",68696,30102010903,0.068696
"4122",230406,30102011001,0.230406
"4123",206088,30102011002,0.206088
"4124",274784,30102011003,0.274784
"4125",176970,30102011006,0.17697
"4126",2142,30102011101,0.002142
"4127",176970,30102011103,0.17697
"4128",530910,30102011201,0.53091
"4129",1238790,30102011203,1.23879
"4130",530910,30102011205,0.53091
"4131",794676,30102011206,0.794676
"4132",1878229,30102020101,1.878229
"4133",8627901,30102020102,8.627901
"4134",1356,30102020103,0.001356
"4135",3570,30102020201,0.00357
"4136",1428,30102020202,0.001428
"4137",4998,30102020203,0.004998
"4138",714,30102020204,0.000714
"4139",622488,30102020302,0.622488
"4140",3639780,30102020304,3.63978
"4141",360366,30102020401,0.360366
"4142",1865322,30102020501,1.865322
"4143",6077930,30102020503,6.07793
"4144",4980464,30102020504,4.980464
"4145",1249395,30102020505,1.249395
"4146",4480,30102030101,0.00448
"4147",1792,30102030102,0.001792
"4148",60655,30102030103,0.060655
"4149",1458,30102030202,0.001458
"4150",100628,30102030204,0.100628
"4151",11664,30102030206,0.011664
"4152",162246,30102030303,0.162246
"4153",18954,30102030304,0.018954
"4154",10206,30102030305,0.010206
"4155",58456,30102030306,0.058456
"4156",54082,30102030403,0.054082
"4157",2916,30102030404,0.002916
"4158",2916,30102030405,0.002916
"4159",45335,30102030501,0.045335
"4160",171405,30102030502,0.171405
"4161",228454,30102030504,0.228454
"4162",81504,30102030601,0.081504
"4163",42454,30102030602,0.042454
"4164",83939,30102030604,0.083939
"4165",56424,30102030605,0.056424
"4166",156377,30102030701,0.156377
"4167",33658,30102030702,0.033658
"4168",108164,30102030704,0.108164
"4169",54082,30102030705,0.054082
"4170",54082,30102030706,0.054082
"4171",110702,30102040101,0.110702
"4172",440,30102040102,0.00044
"4173",235789,30102040201,0.235789
"4174",194815,30102040202,0.194815
"4175",56787,30102040203,0.056787
"4176",22760,30102040204,0.02276
"4177",110,30102040301,0.00011
"4178",53644,30102040302,0.053644
"4179",320641,30102040303,0.320641
"4180",56351,30102040401,0.056351
"4181",111356,30102040402,0.111356
"4182",114014,30102040403,0.114014
"4183",138116,30102040404,0.138116
"4184",123614,30102040501,0.123614
"4185",562315,30102040502,0.562315
"4186",38633,30102040601,0.038633
"4187",77366,30102040602,0.077366
"4188",68696,30102040603,0.068696
"4189",1457746,30102040604,1.457746
"4190",570888,30102040701,0.570888
"4191",412176,30102040703,0.412176
"4192",157291,30102040705,0.157291
"4193",137392,30102040706,0.137392
"4194",50095,30102040802,0.050095
"4195",134051,30102040803,0.134051
"4196",343640,30102040804,0.34364
"4197",97720,30102040805,0.09772
"4198",4374,30102040808,0.004374
"4199",286558,30102040901,0.286558
"4200",179398,30102040902,0.179398
"4201",530910,30102040904,0.53091
"4202",1458,30102040905,0.001458
"4203",716415,30102040907,0.716415
"4204",7290,30102040908,0.00729
"4205",582537,30102050101,0.582537
"4206",1129001,30102050102,1.129001
"4207",95081,30102050103,0.095081
"4208",483055,30102050104,0.483055
"4209",74612,30102050106,0.074612
"4210",522229,30102050107,0.522229
"4211",71459,30102050201,0.071459
"4212",115908,30102050203,0.115908
"4213",244092,30102050206,0.244092
"4214",132172,30102050207,0.132172
"4215",52894,30102050208,0.052894
"4216",27815,30102050302,0.027815
"4217",91869,30102050303,0.091869
"4218",439748,30102050304,0.439748
"4219",111846,30102050305,0.111846
"4220",38176,30102050402,0.038176
"4221",40764,30102050403,0.040764
"4222",45918,30102050404,0.045918
"4223",42408,30102050405,0.042408
"4224",23056,30102050501,0.023056
"4225",181713,30102050502,0.181713
"4226",73107,30102050503,0.073107
"4227",42878,30102050504,0.042878
"4228",137584,30102050701,0.137584
"4229",147315,30102050702,0.147315
"4230",182607,30102050703,0.182607
"4231",126612,30102050704,0.126612
"4232",43108,30102050705,0.043108
"4233",898032,30102050706,0.898032
"4234",282219,30102050707,0.282219
"4235",70436,30102050708,0.070436
"4236",34318,30102050808,0.034318
"4237",28323,30102050901,0.028323
"4238",15832,30102051001,0.015832
"4239",175271,30102051003,0.175271
"4240",1908,30102051101,0.001908
"4241",80722,30102051103,0.080722
"4242",1908,30102051104,0.001908
"4243",190999,30102051105,0.190999
"4244",154604,30102051106,0.154604
"4245",17563,30102051107,0.017563
"4246",60085,30102051108,0.060085
"4247",44931,30102051201,0.044931
"4248",1530,30102051202,0.00153
"4249",2397,30102051203,0.002397
"4250",3180,30102051204,0.00318
"4251",687,30102051205,0.000687
"4252",51,30102051206,5.1e-05
"4253",84514,30102051207,0.084514
"4254",1530,30102051301,0.00153
"4255",204,30102051302,0.000204
"4256",57758,30102051303,0.057758
"4257",66912,30102051304,0.066912
"4258",181496,30102051305,0.181496
"4259",1197267,30102051306,1.197267
"4260",473881,30102051401,0.473881
"4261",2295255,30102051403,2.295255
"4262",506949,30102051404,0.506949
"4263",262492,30102051405,0.262492
"4264",160079,30102051406,0.160079
"4265",484518,30102051407,0.484518
"4266",568605,30102051502,0.568605
"4267",173689,30102051503,0.173689
"4268",131202,30102051505,0.131202
"4269",361764,30102051601,0.361764
"4270",24716,30201010104,0.024716
"4271",48659,30201010105,0.048659
"4272",44355,30201010106,0.044355
"4273",242731,30201010201,0.242731
"4274",151909,30201010202,0.151909
"4275",95840,30201010203,0.09584
"4276",124186,30201010204,0.124186
"4277",82346,30201010301,0.082346
"4278",73268,30201010302,0.073268
"4279",195674,30201010303,0.195674
"4280",145404,30201010304,0.145404
"4281",636859,30201010401,0.636859
"4282",31164,30201010402,0.031164
"4283",74948,30201010403,0.074948
"4284",149306,30201010404,0.149306
"4285",85780,30201010405,0.08578
"4286",18887,30201010501,0.018887
